,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,kelas
161,8718.5,590.5,12.25,0.0,12.5,315.0,455.25,8.0,0.0,11.5,4.5,169.75,0.0,0.0,0.0,0.25,9.5,7.5,8.25,0.0,65.5,580.0,385.5,15.5,0.0,16.25,324.25,107.5,0.0,0.0,11.5,25.75,0.0,0.0,0.0,0.0,2.75,11.0,2.5,0.0,0.0,12.5,474.0,129.0,0.0,0.0,7.5,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.0,0.0,3.5,100.0,2362.0,1622.25,499.75,242.75,132.5,90.5,58.0,45.5,47.0,58.0,49.5,52.0,51.0,78.75,106.5,220.25,455.0,6749.0,Batik Cendrawasih
162,6252.0,704.25,2.25,0.0,0.0,264.25,212.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,93.5,6.25,0.0,0.0,6.5,419.75,359.5,1.5,0.0,0.0,168.0,174.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,1.25,326.0,200.75,0.0,0.0,0.75,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.5,0.0,0.0,3.75,13215.75,1942.0,1470.75,458.5,233.0,152.75,117.25,96.5,79.25,68.0,11623.0,89.0,85.0,112.5,125.25,163.0,243.5,430.5,4990.75,Batik Cendrawasih
163,1989.5,1573.75,332.0,0.0,389.0,1545.0,490.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3077.5,412.25,88.75,0.0,0.25,3.75,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.0,0.0,0.25,3.0,118.25,0.75,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,190.0,1456.0,835.0,469.25,300.5,202.25,172.5,149.0,137.5,141.75,158.5,154.25,204.75,248.75,321.75,621.75,1177.0,3365.0,Batik Cendrawasih
164,5225.5,3.0,0.0,0.0,219.25,62.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1594.25,1.0,0.0,0.0,248.0,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,3856.25,0.0,0.0,0.0,460.75,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9502.5,8448.0,997.25,265.5,178.75,154.5,103.0,94.75,78.75,74.5,660.25,74.25,79.25,94.5,126.0,137.0,179.75,273.0,9513.0,Batik Cendrawasih
165,5286.5,473.75,1.5,0.0,80.75,424.0,298.5,0.5,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,180.75,98.75,0.0,0.0,555.75,1400.25,124.75,0.0,1.25,72.5,302.75,154.5,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,178.75,49.5,0.0,0.0,335.0,82.5,970.75,21.25,0.0,0.0,333.75,169.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,21.75,1.25,0.0,0.0,21.0,405.75,4116.5,3009.5,3092.0,765.75,340.5,230.25,149.25,92.5,103.0,80.25,1568.25,73.25,78.25,108.75,142.75,160.75,243.5,555.0,5661.5,Batik Cendrawasih
166,9817.25,307.0,0.0,0.0,30.5,956.25,14.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,3.75,14.25,0.0,0.0,7.25,1295.5,218.25,0.0,0.0,25.0,243.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.75,0.0,0.0,6.25,865.75,46.75,0.0,0.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,2.25,84.5,3267.5,1361.25,328.25,170.5,102.25,74.0,61.0,54.5,53.75,452.0,51.0,51.75,67.5,76.5,104.5,160.5,304.5,7250.5,Batik Cendrawasih
167,6594.75,188.25,0.5,0.0,48.25,648.0,21.0,0.0,0.0,0.0,16.5,32.25,0.0,0.0,0.0,0.0,19.25,3.25,1.75,0.0,7.0,2655.25,594.5,9.75,0.0,15.25,795.25,23.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,73.75,55.5,6.5,0.0,8.75,2293.5,651.5,0.0,0.0,11.75,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,15.75,0.0,0.0,11.0,485.25,2148.5,2199.5,507.75,223.25,141.5,131.0,115.5,99.75,91.75,101.5,98.5,120.25,130.25,127.5,167.25,227.25,533.75,8301.75,Batik Cendrawasih
168,1105.25,83.25,322.5,0.0,0.0,9.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,407.75,4.75,0.0,122.0,3662.75,604.0,0.0,52.0,196.25,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,202.25,33.25,0.0,25.25,2020.75,1687.5,0.0,0.0,84.0,174.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,56.5,0.0,0.0,17.75,571.25,873.0,2823.0,1014.75,469.25,251.5,147.5,105.0,80.0,66.25,70.75,67.5,79.5,98.5,121.0,185.0,374.0,688.0,4133.0,Batik Cendrawasih
169,5172.5,667.5,11.75,0.0,20.0,363.75,14.0,0.0,0.0,0.0,5.0,6.5,0.0,0.0,0.0,0.0,8.5,30.0,7.75,0.0,18.75,3188.25,1027.75,8.5,1.0,102.75,471.0,22.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.75,8.75,21.5,4.25,22.25,193.25,2422.5,466.5,0.0,0.5,26.0,198.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.5,7.0,7.5,0.0,5.0,35.0,371.25,2763.75,2976.75,545.0,176.75,89.0,52.5,40.75,24.75,27.0,19.75,23.75,22.25,30.75,38.5,77.25,156.25,430.0,7457.75,Batik Cendrawasih
170,6319.25,116.5,463.0,0.5,139.0,515.0,94.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,121.75,2.25,0.5,2049.25,1421.0,1167.75,0.0,218.25,867.75,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,25.5,0.0,0.5,1978.75,653.5,0.0,0.0,23.5,455.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,756.75,4001.5,1597.25,437.75,200.75,150.25,106.25,87.75,65.5,59.5,78.5,48.5,69.5,84.5,105.75,132.75,214.25,454.0,9573.25,Batik Cendrawasih
171,7979.75,1313.75,0.0,0.0,0.25,927.75,134.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.25,0.0,0.0,0.5,741.5,568.5,0.0,0.0,0.0,568.75,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,289.5,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,1229.5,2221.0,600.5,272.25,185.75,127.5,126.5,120.75,115.25,120.25,98.0,109.75,125.75,151.0,195.5,291.5,618.5,6450.75,Batik Cendrawasih
172,2486.25,1227.5,998.5,443.25,0.0,137.25,890.75,696.75,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,11.5,5.25,2.0,4.75,0.75,271.75,458.25,334.75,0.0,0.25,44.75,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,4.25,3.5,0.0,0.75,191.75,240.5,0.0,0.0,1.0,79.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,0.0,0.0,0.5,391.5,675.5,2507.75,831.75,392.0,237.0,166.25,139.75,119.25,111.25,102.5,98.25,102.75,135.5,152.75,195.5,320.25,589.5,2415.5,Batik Cendrawasih
173,1886.0,477.25,0.0,0.0,5.75,1071.5,368.0,0.0,0.0,0.0,12.25,0.75,0.0,0.0,0.0,0.0,97.75,21.0,0.0,0.0,120.75,889.5,1293.5,2.5,0.0,1.75,1464.75,1484.0,0.0,0.0,0.0,181.25,0.0,0.0,0.0,0.0,0.25,57.5,15.75,0.0,0.75,15.25,137.0,264.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.5,364.25,2024.25,841.5,374.25,223.5,141.75,116.0,96.0,82.5,74.5,83.0,88.75,120.5,158.25,254.25,461.5,939.0,3974.5,Batik Cendrawasih
174,5801.0,657.75,10.75,0.0,0.0,580.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.25,0.0,0.0,725.0,807.75,54.0,0.0,53.25,253.5,90.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.75,0.0,1.5,54.0,82.0,0.0,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,574.75,1930.25,624.25,241.25,143.75,86.25,62.0,56.75,49.0,51.0,52.5,63.5,68.0,90.0,147.75,257.5,653.0,4162.5,Batik Cendrawasih
175,2828.5,1551.5,146.5,0.0,2.75,51.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.75,412.75,63.5,0.0,153.5,1560.75,2048.75,234.25,0.0,2.5,196.5,125.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,60.25,215.25,44.25,10.0,54.0,906.25,826.75,0.0,0.0,2.25,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.25,19.25,0.0,0.0,7.75,185.5,796.5,2538.5,889.5,403.25,196.25,141.0,101.0,80.75,71.5,66.0,64.5,78.25,104.75,140.5,216.25,348.75,881.5,4976.5,Batik Cendrawasih
176,12979.25,127.5,0.25,0.0,14.75,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,119.5,2.25,0.0,35.75,4072.0,27.75,0.0,0.0,12.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.75,76.75,0.5,0.0,47.75,7799.25,29.75,0.0,0.0,2.25,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.5,113.75,0.0,0.0,24.5,726.25,12238.5,663.75,60.75,18.25,6.25,4.75,3.0,2.5,2.0,3.75,1.5,1.5,2.5,2.5,7.25,17.25,61.0,14477.0,Batik Cendrawasih
177,1789.25,673.5,92.75,0.0,0.0,717.0,888.5,85.25,0.0,0.0,11.25,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.75,2157.0,53.75,0.0,0.0,1130.25,225.75,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,2109.25,0.0,0.0,0.0,606.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,1078.25,2361.5,769.25,340.75,177.0,126.0,97.75,81.25,77.75,53.75,65.5,95.75,88.5,116.0,183.5,324.0,803.0,5672.0,Batik Cendrawasih
178,15655.5,107.25,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,174.75,0.0,0.0,0.0,8868.0,74.25,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,119.0,0.0,0.0,0.0,4883.25,79.5,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,35.0,0.0,0.0,0.0,2352.0,13569.75,454.5,117.25,41.0,39.25,26.0,20.25,13.0,4.5,1743.0,6.25,6.5,14.75,24.0,47.75,59.0,140.5,16144.25,Batik Cendrawasih
179,7620.25,341.75,0.0,0.0,18.25,876.25,280.75,0.5,0.0,0.0,7.5,0.5,0.0,0.0,0.0,0.0,22.75,8.0,0.0,0.0,13.0,3542.25,693.75,0.25,0.0,48.75,1530.75,726.0,0.0,0.0,0.0,117.5,0.0,0.0,0.0,0.0,0.0,71.25,20.75,0.0,0.0,38.25,2460.0,332.5,0.0,0.0,24.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.5,0.0,0.0,12.0,597.0,4107.25,2638.5,550.25,232.5,133.25,92.0,61.0,44.75,51.75,1191.0,52.25,40.5,61.25,91.0,123.0,243.75,655.25,10754.75,Batik Cendrawasih
180,5942.25,566.75,14.0,0.0,5.0,386.0,18.75,0.0,0.0,1.5,3.25,5.5,0.0,0.0,0.0,0.0,10.0,32.75,6.75,0.25,3.25,2164.5,804.5,25.25,2.75,115.25,398.5,17.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,19.25,5.5,4.5,141.25,1725.75,571.0,0.0,0.5,42.75,311.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.75,13.0,0.0,1.5,33.75,1176.75,2374.5,3073.5,507.25,160.25,81.5,59.5,33.25,35.5,26.75,17.5,23.25,33.5,38.25,44.0,68.0,154.0,395.0,7455.75,Batik Cendrawasih
181,3194.25,425.0,39.75,5.75,55.25,146.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,295.5,90.75,6.0,115.5,1107.0,258.25,11.75,1.5,24.5,204.5,15.25,0.0,0.0,0.0,2.0,0.0,0.0,32.75,0.0,16.5,106.0,864.0,276.75,25.75,227.75,638.25,359.0,0.0,1.0,8.0,810.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,4.75,74.0,153.75,275.0,0.0,26.75,268.25,563.0,766.25,1695.75,717.0,395.75,260.75,188.0,151.5,136.0,124.5,173.25,124.0,138.25,188.5,199.0,263.5,434.0,762.25,4043.25,Batik Cendrawasih
182,8142.75,1440.5,0.0,0.0,5.25,1073.5,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,1.25,0.0,0.0,14.25,2154.0,700.5,0.0,0.0,2.25,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.75,0.0,0.0,1.25,1670.5,118.5,0.0,0.0,3.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,3.25,0.0,0.0,20.75,1178.25,3006.25,2590.0,418.5,124.75,76.0,45.0,37.5,26.25,25.0,21.25,23.5,29.5,39.5,40.5,83.5,152.0,432.75,10197.75,Batik Cendrawasih
183,1967.0,256.0,0.0,0.0,0.0,1046.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0,8.75,0.0,0.0,272.5,1972.0,1056.75,0.0,0.0,0.0,540.75,96.25,0.0,0.0,0.0,0.0,131.5,0.0,0.0,0.0,719.5,1788.25,13.75,1.25,0.0,516.0,811.5,912.0,0.0,0.0,0.0,62.75,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,64.25,901.25,4.25,0.0,0.0,486.0,567.75,2349.25,2340.25,614.75,285.75,206.5,146.75,129.25,98.25,106.0,306.75,127.0,112.0,119.5,152.25,208.5,304.75,720.75,6906.25,Batik Cendrawasih
184,3162.75,3.5,0.0,0.0,5.25,24.5,3.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,2458.0,19.5,0.0,0.0,220.25,2771.25,144.75,1.5,0.25,45.0,508.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.25,19.75,0.0,0.0,153.25,2927.75,169.5,0.0,0.0,26.5,360.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1459.25,2668.25,466.0,158.5,84.75,63.0,56.5,45.5,37.5,45.5,45.5,47.75,51.75,61.75,94.75,174.25,454.75,7438.75,Batik Cendrawasih
185,4037.5,702.25,8.5,0.0,0.0,882.25,1288.75,50.0,0.0,0.0,91.75,390.0,0.0,0.0,0.0,2.0,2.5,0.5,0.75,0.25,0.0,134.25,380.25,32.25,0.0,0.25,307.5,254.0,0.0,0.0,0.0,42.25,0.0,0.0,0.0,0.0,5.0,31.0,2.75,5.25,0.25,18.75,66.5,42.25,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,6.25,50.5,23.25,1.75,0.0,0.5,5.5,25.0,332.5,1922.0,722.0,295.0,165.25,107.25,86.5,69.5,57.25,57.5,65.5,81.75,77.5,109.25,159.5,295.75,752.25,3572.75,Batik Cendrawasih
186,2154.25,2651.0,1.25,0.0,0.0,3142.0,1030.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,0.0,0.0,0.5,778.0,3401.75,6.0,0.0,0.0,702.25,75.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.25,473.25,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1676.0,2752.5,753.25,280.0,175.25,103.5,92.25,65.5,58.25,56.0,53.5,61.5,78.75,125.0,167.0,298.25,761.5,7114.0,Batik Cendrawasih
187,3033.75,337.75,0.0,0.0,33.25,1566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.5,0.0,0.0,21.25,2922.0,390.5,0.0,0.0,111.0,1457.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,681.5,31.25,0.0,0.0,2.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,740.0,2546.75,661.5,227.25,95.75,61.0,41.75,29.5,29.75,26.25,25.5,31.25,45.0,55.25,101.75,231.25,653.0,5121.75,Batik Cendrawasih
188,4720.25,2295.5,254.75,0.5,2.75,322.5,296.75,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,9.25,0.25,0.0,95.25,982.25,1341.5,45.0,0.0,3.0,131.75,54.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,12.5,6.25,0.0,20.5,45.25,1061.5,269.0,0.0,0.0,0.5,229.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,3.25,143.0,17.0,0.0,0.5,75.25,3714.0,1853.75,2664.5,689.0,262.25,132.5,94.5,78.5,59.5,56.75,48.25,53.75,61.75,65.0,93.25,146.5,271.5,645.0,8969.25,Batik Cendrawasih
189,4037.25,381.75,0.0,0.0,552.25,2380.25,426.25,0.0,0.0,0.0,93.0,9.5,0.0,0.0,0.0,0.0,82.75,1.0,0.0,0.0,324.75,4534.75,947.25,0.75,0.0,283.75,1795.75,462.75,0.0,0.0,0.0,386.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,65.75,244.5,27.75,0.0,0.0,1.75,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2459.0,3785.5,871.0,411.0,232.75,144.75,110.25,87.5,74.5,78.5,74.25,73.0,83.5,130.75,165.75,374.75,913.5,8176.25,Batik Cendrawasih
190,1523.5,2498.25,9.25,0.0,0.0,2381.25,360.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.75,3655.75,0.0,0.0,0.0,2201.25,55.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.0,3735.0,0.0,0.0,5.75,2598.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5,5849.5,3249.75,561.0,156.0,64.25,31.25,27.25,14.75,15.75,11.75,15.0,13.5,19.0,24.75,63.0,129.5,531.75,13016.5,Batik Cendrawasih
191,4103.25,40.75,0.75,0.0,76.25,199.25,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.5,8.75,0.5,0.0,847.25,3672.75,573.5,7.0,0.0,137.5,973.25,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,51.5,1.0,0.25,0.25,156.75,674.75,127.75,0.0,0.0,21.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,45.25,1179.75,2671.0,724.0,306.5,180.0,139.0,109.75,86.75,75.0,75.5,77.25,81.5,113.0,111.25,180.25,329.25,703.75,6446.5,Batik Cendrawasih
192,3388.75,1703.25,83.0,0.0,0.0,1070.25,3808.75,8.0,0.0,0.0,3.25,2.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,311.0,1450.5,112.0,0.0,0.0,602.25,820.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,120.25,293.5,0.0,0.0,0.0,124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,1773.0,2528.25,606.0,193.5,88.25,60.25,44.5,32.25,32.5,25.25,24.5,26.75,39.25,57.25,103.0,194.75,583.75,7500.25,Batik Cendrawasih
193,1135.75,1267.75,2902.0,368.0,0.75,1048.25,691.0,20.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,20.0,27.25,0.0,766.25,2587.25,449.75,0.0,1.25,1984.75,669.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.75,657.0,882.25,0.0,0.0,0.75,175.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,1.5,27.0,980.0,2266.5,857.0,393.0,231.25,169.5,117.25,118.75,95.5,131.75,97.5,108.75,124.0,157.0,250.0,415.5,1008.0,8170.75,Batik Cendrawasih
194,2127.25,289.25,1.25,0.0,1.5,580.75,381.25,1.0,0.0,0.0,21.25,1.75,0.0,0.0,0.0,0.0,58.0,26.5,0.0,0.0,35.75,672.0,927.5,4.75,0.0,1.0,1198.5,1601.5,0.0,0.0,0.0,213.75,0.0,0.0,0.0,0.0,0.0,3.75,17.0,0.0,0.0,2.75,102.25,270.5,0.0,0.0,0.0,709.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,389.0,2004.0,810.0,357.5,202.0,118.25,87.75,75.0,63.0,67.25,63.75,75.75,94.0,134.75,205.5,362.5,785.0,3363.25,Batik Cendrawasih
195,4567.5,508.5,0.5,0.0,18.5,202.75,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25,95.75,2.0,0.0,65.0,3753.75,581.0,0.0,2.0,155.0,221.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.75,122.25,105.25,2.5,0.0,564.5,1598.0,29.0,0.0,37.25,75.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,36.25,29.0,0.0,0.0,207.0,17.0,1550.5,2514.5,582.25,223.0,114.25,64.5,51.75,34.5,40.75,29.5,34.0,41.5,52.0,69.5,128.0,233.5,573.25,6762.75,Batik Cendrawasih
196,11090.25,224.25,10.25,0.0,1.75,38.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.5,1.25,0.0,18.0,299.25,134.5,4.5,0.5,0.75,31.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,0.25,0.0,29.25,33.25,187.0,84.0,0.0,0.0,0.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.0,0.25,0.0,1.0,28.25,276.25,2218.0,993.5,273.0,158.0,113.25,94.75,80.0,87.75,74.5,825.5,69.5,89.5,87.5,103.25,120.5,203.5,300.0,6657.75,Batik Cendrawasih
197,2478.75,1745.0,55.5,0.0,0.0,1318.25,4195.0,10.25,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.75,1894.75,110.5,0.0,0.0,939.25,822.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.25,195.5,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.75,2830.75,634.75,249.25,106.0,59.0,44.5,32.25,28.75,31.75,36.0,34.75,41.5,72.0,110.75,245.25,720.0,7474.5,Batik Cendrawasih
198,6360.5,163.0,1385.25,821.75,4.25,73.75,76.25,1.25,0.0,0.0,30.25,1.25,0.0,0.0,0.0,0.0,3.25,1.5,11.75,2.5,3.0,1078.5,628.25,373.75,0.0,3.5,253.75,50.0,0.0,0.0,1.75,279.25,0.0,0.0,0.0,0.0,0.0,0.25,3.75,5.25,0.0,2.25,1022.75,1050.25,0.0,0.0,5.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.5,8818.0,5279.25,1822.75,517.0,241.25,148.0,118.25,95.25,91.5,85.25,3254.75,78.25,78.0,85.0,116.75,142.0,251.75,475.25,9827.75,Batik Dayak
199,6964.5,562.5,0.0,0.0,0.0,1337.25,660.5,0.0,0.0,0.0,1107.5,1429.0,0.0,0.0,0.0,1197.25,0.0,0.0,0.0,0.0,0.0,44.25,5.25,0.0,0.0,0.0,69.5,88.5,0.0,0.0,0.0,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,489.25,1665.25,2333.0,565.75,254.0,120.25,109.5,125.5,88.75,82.5,347.75,78.5,98.75,126.25,108.0,123.0,215.25,541.75,7077.25,Batik Dayak
